index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
3380,600721.SH,600721,百花医药,新疆,生物制药,新疆百花村医药集团股份有限公司,主板,SSE,19960626,N
3381,600722.SH,600722,金牛化工,河北,化工原料,河北金牛化工股份有限公司,主板,SSE,19960626,N
3382,600724.SH,600724,宁波富达,浙江,区域地产,宁波富达股份有限公司,主板,SSE,19960716,N
3383,600725.SH,600725,云维股份,云南,商贸代理,云南云维股份有限公司,主板,SSE,19960702,N
3384,600726.SH,600726,华电能源,黑龙江,火力发电,华电能源股份有限公司,主板,SSE,19960701,N
3385,600727.SH,600727,鲁北化工,山东,化工原料,山东鲁北化工股份有限公司,主板,SSE,19960702,N
3386,600728.SH,600728,佳都科技,广东,软件服务,佳都科技集团股份有限公司,主板,SSE,19960716,H
3387,600729.SH,600729,重庆百货,重庆,百货,重庆百货大楼股份有限公司,主板,SSE,19960702,H
3388,600730.SH,600730,中国高科,北京,文教休闲,中国高科集团股份有限公司,主板,SSE,19960726,N
3389,600731.SH,600731,湖南海利,湖南,农药化肥,湖南海利化工股份有限公司,主板,SSE,19960802,N
3390,600732.SH,600732,爱旭股份,上海,电气设备,上海爱旭新能源股份有限公司,主板,SSE,19960816,H
3391,600733.SH,600733,北汽蓝谷,北京,汽车整车,北汽蓝谷新能源科技股份有限公司,主板,SSE,19960816,H
3392,600734.SH,600734,ST实达,福建,软件服务,福建实达集团股份有限公司,主板,SSE,19960808,N
3393,600735.SH,600735,新华锦,山东,服饰,山东新华锦国际股份有限公司,主板,SSE,19960726,N
3394,600736.SH,600736,苏州高新,江苏,园区开发,苏州新区高新技术产业股份有限公司,主板,SSE,19960815,H
3395,600737.SH,600737,中粮糖业,新疆,食品,中粮糖业控股股份有限公司,主板,SSE,19960731,H
3396,600738.SH,600738,丽尚国潮,甘肃,百货,兰州丽尚国潮实业集团股份有限公司,主板,SSE,19960802,H
3397,600739.SH,600739,辽宁成大,辽宁,生物制药,辽宁成大股份有限公司,主板,SSE,19960819,H
3398,600740.SH,600740,山西焦化,山西,焦炭加工,山西焦化股份有限公司,主板,SSE,19960808,H
3399,600741.SH,600741,华域汽车,上海,汽车配件,华域汽车系统股份有限公司,主板,SSE,19960826,H
3400,600742.SH,600742,一汽富维,吉林,汽车配件,长春一汽富维汽车零部件股份有限公司,主板,SSE,19960826,H
3401,600743.SH,600743,华远地产,北京,区域地产,华远地产股份有限公司,主板,SSE,19960909,N
3402,600744.SH,600744,华银电力,湖南,火力发电,大唐华银电力股份有限公司,主板,SSE,19960905,H
3403,600745.SH,600745,闻泰科技,湖北,半导体,闻泰科技股份有限公司,主板,SSE,19960828,H
3404,600746.SH,600746,江苏索普,江苏,化工原料,江苏索普化工股份有限公司,主板,SSE,19960918,H
3405,600748.SH,600748,上实发展,上海,全国地产,上海实业发展股份有限公司,主板,SSE,19960925,H
3406,600749.SH,600749,西藏旅游,西藏,旅游景点,西藏旅游股份有限公司,主板,SSE,19961015,N
3407,600750.SH,600750,江中药业,江西,中成药,江中药业股份有限公司,主板,SSE,19960923,H
3408,600751.SH,600751,海航科技,天津,水运,海航科技股份有限公司,主板,SSE,19960909,H
3409,600753.SH,600753,庚星股份,福建,商贸代理,庚星能源集团股份有限公司,主板,SSE,19960927,N
3410,600754.SH,600754,锦江酒店,上海,酒店餐饮,上海锦江国际酒店股份有限公司,主板,SSE,19961011,H
3411,600755.SH,600755,厦门国贸,福建,仓储物流,厦门国贸集团股份有限公司,主板,SSE,19961003,H
3412,600756.SH,600756,浪潮软件,山东,软件服务,浪潮软件股份有限公司,主板,SSE,19960923,H
3413,600757.SH,600757,长江传媒,湖北,出版业,长江出版传媒股份有限公司,主板,SSE,19961003,H
3414,600758.SH,600758,辽宁能源,辽宁,煤炭开采,辽宁能源煤电产业股份有限公司,主板,SSE,19961029,H
3415,600759.SH,600759,ST洲际,海南,石油开采,洲际油气股份有限公司,主板,SSE,19961008,N
3416,600760.SH,600760,中航沈飞,山东,航空,中航沈飞股份有限公司,主板,SSE,19961011,H
3417,600761.SH,600761,安徽合力,安徽,工程机械,安徽合力股份有限公司,主板,SSE,19961009,H
3418,600763.SH,600763,通策医疗,浙江,医疗保健,通策医疗股份有限公司,主板,SSE,19961030,H
3419,600764.SH,600764,中国海防,北京,船舶,中国船舶重工集团海洋防务与信息对抗股份有限公司,主板,SSE,19961104,H
3420,600765.SH,600765,中航重机,贵州,航空,中航重机股份有限公司,主板,SSE,19961106,H
3421,600766.SH,600766,*ST园城,山东,综合类,烟台园城黄金股份有限公司,主板,SSE,19961028,N
3422,600768.SH,600768,宁波富邦,浙江,铝,宁波富邦精业集团股份有限公司,主板,SSE,19961111,N
3423,600769.SH,600769,祥龙电业,湖北,建筑工程,武汉祥龙电业股份有限公司,主板,SSE,19961101,N
3424,600770.SH,600770,综艺股份,江苏,综合类,江苏综艺股份有限公司,主板,SSE,19961120,H
3425,600771.SH,600771,广誉远,山西,中成药,广誉远中药股份有限公司,主板,SSE,19961105,H
3426,600773.SH,600773,西藏城投,西藏,区域地产,西藏城市发展投资股份有限公司,主板,SSE,19961108,H
3427,600774.SH,600774,汉商集团,湖北,化学制药,汉商集团股份有限公司,主板,SSE,19961108,N
3428,600775.SH,600775,南京熊猫,江苏,通信设备,南京熊猫电子股份有限公司,主板,SSE,19961118,H
3429,600776.SH,600776,东方通信,浙江,通信设备,东方通信股份有限公司,主板,SSE,19961126,H
3430,600777.SH,600777,新潮能源,山东,石油开采,山东新潮能源股份有限公司,主板,SSE,19961121,H
3431,600778.SH,600778,友好集团,新疆,百货,新疆友好(集团)股份有限公司,主板,SSE,19961203,N
3432,600779.SH,600779,水井坊,四川,白酒,四川水井坊股份有限公司,主板,SSE,19961206,H
3433,600780.SH,600780,通宝能源,山西,火力发电,山西通宝能源股份有限公司,主板,SSE,19961205,H
3434,600782.SH,600782,新钢股份,江西,普钢,新余钢铁股份有限公司,主板,SSE,19961225,H
3435,600783.SH,600783,鲁信创投,山东,多元金融,鲁信创业投资集团股份有限公司,主板,SSE,19961225,H
3436,600784.SH,600784,鲁银投资,山东,综合类,鲁银投资集团股份有限公司,主板,SSE,19961225,N
3437,600785.SH,600785,新华百货,宁夏,百货,银川新华百货商业集团股份有限公司,主板,SSE,19970108,N
3438,600787.SH,600787,中储股份,天津,仓储物流,中储发展股份有限公司,主板,SSE,19970121,H
3439,600789.SH,600789,鲁抗医药,山东,化学制药,山东鲁抗医药股份有限公司,主板,SSE,19970226,H
3440,600790.SH,600790,轻纺城,浙江,商品城,浙江中国轻纺城集团股份有限公司,主板,SSE,19970228,H
3441,600791.SH,600791,京能置业,北京,全国地产,京能置业股份有限公司,主板,SSE,19970130,N
3442,600792.SH,600792,云煤能源,云南,焦炭加工,云南煤业能源股份有限公司,主板,SSE,19970123,N
3443,600793.SH,600793,宜宾纸业,四川,造纸,宜宾纸业股份有限公司,主板,SSE,19970220,N
3444,600794.SH,600794,保税科技,江苏,仓储物流,张家港保税科技(集团)股份有限公司,主板,SSE,19970306,N
3445,600795.SH,600795,国电电力,辽宁,火力发电,国电电力发展股份有限公司,主板,SSE,19970318,H
3446,600796.SH,600796,钱江生化,浙江,环境保护,浙江钱江生物化学股份有限公司,主板,SSE,19970408,N
3447,600797.SH,600797,浙大网新,浙江,软件服务,浙大网新科技股份有限公司,主板,SSE,19970418,H
3448,600798.SH,600798,宁波海运,浙江,水运,宁波海运股份有限公司,主板,SSE,19970423,N
3449,600800.SH,600800,渤海化学,天津,化工原料,天津渤海化学股份有限公司,主板,SSE,19931206,N
3450,600801.SH,600801,华新水泥,湖北,水泥,华新水泥股份有限公司,主板,SSE,19940103,H
3451,600802.SH,600802,福建水泥,福建,水泥,福建水泥股份有限公司,主板,SSE,19940103,N
3452,600803.SH,600803,新奥股份,河北,供气供热,新奥天然气股份有限公司,主板,SSE,19940103,H
3453,600804.SH,600804,ST鹏博士,山东,电信运营,鹏博士电信传媒集团股份有限公司,主板,SSE,19940103,N
3454,600805.SH,600805,悦达投资,江苏,综合类,江苏悦达投资股份有限公司,主板,SSE,19940103,N
3455,600807.SH,600807,济南高新,山东,医疗保健,济南高新发展股份有限公司,主板,SSE,19940103,N
3456,600808.SH,600808,马钢股份,安徽,普钢,马鞍山钢铁股份有限公司,主板,SSE,19940106,H
3457,600809.SH,600809,山西汾酒,山西,白酒,山西杏花村汾酒厂股份有限公司,主板,SSE,19940106,H
3458,600810.SH,600810,神马股份,河南,化纤,神马实业股份有限公司,主板,SSE,19940106,H
3459,600811.SH,600811,东方集团,黑龙江,农业综合,东方集团股份有限公司,主板,SSE,19940106,H
3460,600812.SH,600812,华北制药,河北,化学制药,华北制药股份有限公司,主板,SSE,19940114,H
3461,600814.SH,600814,杭州解百,浙江,百货,杭州解百集团股份有限公司,主板,SSE,19940114,H
3462,600815.SH,600815,厦工股份,福建,工程机械,厦门厦工机械股份有限公司,主板,SSE,19940128,N
3463,600816.SH,600816,ST建元,上海,多元金融,建元信托股份有限公司,主板,SSE,19940128,N
3464,600817.SH,600817,宇通重工,河南,专用机械,宇通重工股份有限公司,主板,SSE,19940128,H
3465,600818.SH,600818,中路股份,上海,文教休闲,中路股份有限公司,主板,SSE,19940128,H
3466,600819.SH,600819,耀皮玻璃,上海,玻璃,上海耀皮玻璃集团股份有限公司,主板,SSE,19940128,N
3467,600820.SH,600820,隧道股份,上海,建筑工程,上海隧道工程股份有限公司,主板,SSE,19940128,H
3468,600821.SH,600821,金开新能,天津,新型电力,金开新能源股份有限公司,主板,SSE,19940128,H
3469,600822.SH,600822,上海物贸,上海,汽车服务,上海物资贸易股份有限公司,主板,SSE,19940204,N
3470,600823.SH,600823,ST世茂,上海,全国地产,上海世茂股份有限公司,主板,SSE,19940204,N
3471,600824.SH,600824,益民集团,上海,百货,上海益民商业集团股份有限公司,主板,SSE,19940204,N
3472,600825.SH,600825,新华传媒,上海,出版业,上海新华传媒股份有限公司,主板,SSE,19940204,N
3473,600826.SH,600826,兰生股份,上海,文教休闲,东浩兰生会展集团股份有限公司,主板,SSE,19940204,H
3474,600827.SH,600827,百联股份,上海,超市连锁,上海百联集团股份有限公司,主板,SSE,19940204,H
3475,600828.SH,600828,茂业商业,四川,百货,茂业商业股份有限公司,主板,SSE,19940224,H
3476,600829.SH,600829,人民同泰,黑龙江,医药商业,哈药集团人民同泰医药股份有限公司,主板,SSE,19940224,N
3477,600830.SH,600830,香溢融通,浙江,多元金融,香溢融通控股集团股份有限公司,主板,SSE,19940224,N
3478,600831.SH,600831,广电网络,陕西,影视音像,陕西广电网络传媒(集团)股份有限公司,主板,SSE,19940224,N
3479,600833.SH,600833,第一医药,上海,医药商业,上海第一医药股份有限公司,主板,SSE,19940224,N
3480,600834.SH,600834,申通地铁,上海,公共交通,上海申通地铁股份有限公司,主板,SSE,19940224,N
3481,600835.SH,600835,上海机电,上海,运输设备,上海机电股份有限公司,主板,SSE,19940224,H
3482,600836.SH,600836,上海易连,上海,广告包装,上海易连实业集团股份有限公司,主板,SSE,19940224,N
3483,600837.SH,600837,海通证券,上海,证券,海通证券股份有限公司,主板,SSE,19940224,H
3484,600838.SH,600838,上海九百,上海,百货,上海九百股份有限公司,主板,SSE,19940224,N
3485,600839.SH,600839,四川长虹,四川,家用电器,四川长虹电器股份有限公司,主板,SSE,19940311,H
3486,600841.SH,600841,动力新科,上海,汽车配件,上海新动力汽车科技股份有限公司,主板,SSE,19940311,H
3487,600843.SH,600843,上工申贝,上海,纺织机械,上工申贝(集团)股份有限公司,主板,SSE,19940311,N
3488,600844.SH,600844,丹化科技,江苏,化工原料,丹化化工科技股份有限公司,主板,SSE,19940311,N
3489,600845.SH,600845,宝信软件,上海,软件服务,上海宝信软件股份有限公司,主板,SSE,19940311,H
3490,600846.SH,600846,同济科技,上海,建筑工程,上海同济科技实业股份有限公司,主板,SSE,19940311,H
3491,600847.SH,600847,万里股份,重庆,电气设备,重庆万里新能源股份有限公司,主板,SSE,19940324,N
3492,600848.SH,600848,上海临港,上海,园区开发,上海临港控股股份有限公司,主板,SSE,19940324,H
3493,600850.SH,600850,电科数字,上海,软件服务,中电科数字技术股份有限公司,主板,SSE,19940324,H
3494,600851.SH,600851,海欣股份,上海,化学制药,上海海欣集团股份有限公司,主板,SSE,19940404,H
3495,600853.SH,600853,龙建股份,黑龙江,建筑工程,龙建路桥股份有限公司,主板,SSE,19940404,N
3496,600854.SH,600854,春兰股份,江苏,家用电器,江苏春兰制冷设备股份有限公司,主板,SSE,19940425,N
3497,600855.SH,600855,航天长峰,北京,专用机械,北京航天长峰股份有限公司,主板,SSE,19940425,H
3498,600857.SH,600857,宁波中百,浙江,百货,宁波中百股份有限公司,主板,SSE,19940425,N
3499,600858.SH,600858,银座股份,山东,百货,银座集团股份有限公司,主板,SSE,19940506,N
3500,600859.SH,600859,王府井,北京,百货,王府井集团股份有限公司,主板,SSE,19940506,H
3501,600860.SH,600860,京城股份,北京,专用机械,北京京城机电股份有限公司,主板,SSE,19940506,H
3502,600861.SH,600861,北京人力,北京,文教休闲,北京国际人力资本集团股份有限公司,主板,SSE,19940520,H
3503,600862.SH,600862,中航高科,江苏,航空,中航航空高科技股份有限公司,主板,SSE,19940520,H
3504,600863.SH,600863,内蒙华电,内蒙,火力发电,内蒙古蒙电华能热电股份有限公司,主板,SSE,19940520,H
3505,600864.SH,600864,哈投股份,黑龙江,证券,哈尔滨哈投投资股份有限公司,主板,SSE,19940809,H
3506,600865.SH,600865,百大集团,浙江,百货,百大集团股份有限公司,主板,SSE,19940809,N
3507,600866.SH,600866,星湖科技,广东,饲料,广东肇庆星湖生物科技股份有限公司,主板,SSE,19940818,H
3508,600867.SH,600867,通化东宝,吉林,生物制药,通化东宝药业股份有限公司,主板,SSE,19940824,H
3509,600868.SH,600868,梅雁吉祥,广东,软件服务,广东梅雁吉祥水电股份有限公司,主板,SSE,19940912,H
3510,600869.SH,600869,远东股份,青海,电气设备,远东智慧能源股份有限公司,主板,SSE,19950206,H
3511,600871.SH,600871,石化油服,北京,石油开采,中石化石油工程技术服务股份有限公司,主板,SSE,19950411,H
3512,600872.SH,600872,中炬高新,广东,食品,中炬高新技术实业(集团)股份有限公司,主板,SSE,19950124,H
3513,600873.SH,600873,梅花生物,西藏,食品,梅花生物科技集团股份有限公司,主板,SSE,19950217,H
3514,600874.SH,600874,创业环保,天津,环境保护,天津创业环保集团股份有限公司,主板,SSE,19950630,H
3515,600875.SH,600875,东方电气,四川,电气设备,东方电气股份有限公司,主板,SSE,19951010,H
3516,600876.SH,600876,凯盛新能,河南,玻璃,凯盛新能源股份有限公司,主板,SSE,19951031,H
3517,600877.SH,600877,电科芯片,重庆,半导体,中电科芯片技术股份有限公司,主板,SSE,19951013,H
3518,600879.SH,600879,航天电子,湖北,航空,航天时代电子技术股份有限公司,主板,SSE,19951115,H
3519,600880.SH,600880,博瑞传播,四川,广告包装,成都博瑞传播股份有限公司,主板,SSE,19951115,H
3520,600881.SH,600881,亚泰集团,吉林,水泥,吉林亚泰(集团)股份有限公司,主板,SSE,19951115,H
3521,600882.SH,600882,妙可蓝多,上海,乳制品,上海妙可蓝多食品科技股份有限公司,主板,SSE,19951206,H
